graphs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
AML-41-001,1.2449299,-2.049593,-0.83448446,-0.2466274,-0.118085764,-0.37197587,0.7119284,-1.1445413,1.3053641,1.5725365,-1.9638364,-0.95121074,1.5602964,1.0083524,1.5788798,1.141013,-1.0799255,-0.30818814,-0.041199367,-0.43733492,1.1428595,-1.1830839,-0.22087745,-0.4948562,0.6582277,-1.1464621,-1.2157546,1.631502,0.09678481,-1.6125875,0.053768,-0.7134471,0.92226464,0.6023312,1.4135591,-1.1501868,0.31761238,-1.0429002,-0.030156879,1.9449131,-0.84933156,0.463832,0.7967915,-0.26062799,-1.4687822,0.01850289,0.5826914,2.662166,-1.397615,0.09864522,-0.4704813,-0.9678062,0.60346496,0.08848324,-0.2705091,-1.3474671,-0.19588709,-1.6741333,0.8220994,0.7933631,0.61157066,-0.11950013,-1.6629388,0.08497295,-0.31279388,0.7184257,0.22021279,-1.4317093,0.51073176,0.9700017,0.49157694,-0.44146782,1.0460368,0.9411806,-0.5340252,-0.8943068,-0.53031456,-1.1475255,-1.055011,0.58593076,0.66276467,0.26787645,1.6028172,-0.92290115,0.25612214,0.39707658,-1.444864,-1.102402,-0.68977815,-0.35017708,-0.41892546,-0.4680341,0.24019642,0.7061928,-0.21712933,-0.256221,-0.9805102,0.86791384,1.4580674,-0.91775185,0.5679042,0.59263206,-0.6820429,-1.8828564,-2.3094552,-1.1278943,-0.5914958,1.8249699,0.11577439,0.31793797,1.5696089,-0.63314784,1.2611581,-0.03569528,-1.397491,0.85299903,0.53145546,1.076082,-0.47205043,0.90633184,0.40223318,1.0776609,1.0564743,-0.4116133,-0.35208416,1.9658474,-0.15557873,0.9250525
AML-84-001,1.649982,-0.30979514,1.1561048,0.4318051,-1.0350482,-1.1013286,3.7083719,0.4559405,0.19646147,0.28616634,-1.2451662,0.31147587,1.4314137,0.5398507,1.1418561,-0.6383458,-1.1127251,-0.3549045,0.2417826,0.67805636,0.13551636,-0.53252524,-1.3345267,1.5233111,-0.4865674,-0.15176097,0.22169042,1.5076618,0.16553473,-0.5589789,0.9705732,-0.07074023,1.2442602,0.30118236,0.23728967,0.949855,-0.9267302,0.9796979,-0.1343864,-0.5990651,-1.836504,0.48907825,-0.13522844,-0.45902935,-1.1639622,-1.0965333,-0.7108212,2.3249192,0.39211497,0.6355863,0.45864075,1.0438957,-0.028514056,0.052529126,-0.15367886,-0.6884328,0.22968157,-0.22741589,0.22718836,-0.28351232,0.5581239,-0.7927851,-0.8885059,1.0383214,-0.83923036,-0.94146377,-1.977756,0.059983492,-0.46968624,-0.20870838,-1.668153,-0.9509001,-0.65587014,1.664862,0.36516875,0.16120818,-1.1816715,-0.63130206,0.18676217,-0.06479902,-0.49602923,0.26281974,1.4770501,-1.9552777,-0.68028545,-1.9517274,-1.164555,0.61970043,0.6066,-0.96240693,-0.6675456,0.76044655,1.9160622,-0.374821,-0.1838871,1.0832258,0.36573637,1.2145867,0.64121276,1.063254,-1.0185126,-0.5416588,1.2757628,-1.3244172,-1.8505529,-0.8646448,0.5617661,1.6755626,0.8619732,-0.7500481,-1.8365048,-1.4016818,-0.8544079,0.18554157,-0.06486423,-0.9364827,0.33949646,1.1064966,0.35675704,0.47433004,0.5299491,-0.052296836,-0.26363695,-0.5361581,0.11566169,2.7242641,1.1279535,-0.35715848
AML-75-001,0.99322814,-0.01316201,-0.12399539,0.17853591,-0.43358898,1.4464892,1.184716,1.1135918,0.5522933,-0.20639135,-1.1638074,-1.9743156,0.82983017,0.36034632,0.688383,-0.46791637,0.19131409,-0.031094667,0.42781663,-0.38070285,1.2682294,0.39176676,0.51526195,-0.13670065,1.1606036,-0.9118902,0.035399992,0.39921266,1.7882828,0.13270529,-0.7418854,0.18390274,1.1076171,0.3985873,-1.4824189,-0.90537596,0.16979405,0.04598796,0.3892038,0.16163927,-1.3387932,1.7357911,0.1326937,1.4639955,-0.27328965,-1.4092864,0.23156619,0.2043095,-1.0610691,-0.7858635,-0.9198261,-0.4341953,1.1058669,-0.78625983,-0.18766065,-0.59752697,1.246802,0.6010555,0.9029197,-0.18944591,0.31876758,-0.2651078,-1.5859649,0.40744483,0.20889005,-0.29315892,1.4253095,-0.051083308,-0.23992085,1.3350512,0.11633791,0.037376143,1.3504072,1.5629048,0.72046965,1.095704,-1.2973355,0.55693084,0.45956403,-0.79574084,0.09016233,0.47261593,2.3179214,0.40207487,0.07904333,-2.2650654,-1.9185805,-1.1079445,0.4157769,0.20651568,-1.4447682,1.0257579,-1.4665273,-2.7354898,0.19214712,0.11666979,0.15888472,-0.501332,1.264733,0.24175264,-2.1967256,-0.15414657,0.22906524,-1.8824539,-2.0592964,-1.0609593,-0.7381738,-0.65312415,-0.026699131,0.68849814,0.4303169,-0.6576076,0.6851675,1.6359049,-0.23978712,0.13831398,-0.1425353,-0.26865596,-2.9055223,-1.4920926,0.7299618,-0.14421538,0.026338752,0.40790287,-0.6490132,1.7713279,1.7336303,1.1153094
AML-61-001,0.13981526,-1.5101544,-1.0328208,-2.6178896,-0.06628741,-0.12789206,1.4717327,-0.3340388,0.13515253,-0.10908521,-0.8878656,-0.3465439,1.924777,0.12353688,1.0601034,-0.9451889,-0.597224,-0.5586836,0.20438054,1.6225563,1.7016978,0.31843477,0.9253388,-0.59870785,0.6274096,-1.4074993,-2.0403056,2.4200552,-0.08987343,-0.07837657,0.7615577,0.40701637,0.56208026,1.5570514,0.19715935,0.08541135,-0.79911196,0.24720645,0.059932467,-0.7756615,-1.6343607,0.59370553,0.51850635,0.06024099,-1.6065123,-0.954278,0.713549,0.24555838,-0.94719243,0.037218492,0.29566315,1.7580929,0.9510708,1.1103963,0.32030106,-0.0967916,0.36640102,-1.3899412,2.4140255,0.17071207,0.30136788,0.59432745,-1.1535631,-0.93465775,-0.0074713444,-1.2853574,-0.10345307,1.0449774,-1.2529753,1.2276261,0.75393397,0.95194936,0.38849497,0.9306709,-1.0481149,0.83392435,0.024196254,-1.5949044,-0.43063918,0.18764229,-0.117578514,0.14366603,1.4748937,-0.16562651,-0.13905528,-1.5157044,-1.303678,-0.30347854,-1.5277355,0.07351877,-0.81019294,0.31944346,0.5656499,-0.7151,-0.82551587,-0.21350296,-0.21647638,-0.31793916,0.52234733,-0.19805393,-1.3768493,-0.42472833,0.269689,-1.6165019,-2.4982727,-0.48449898,-1.4611253,-0.32525417,0.62888193,-0.2033229,0.5673422,-0.65021056,-2.2253075,0.8995413,-1.3646849,0.96235865,-0.09443018,0.28203818,-0.75653124,0.7345854,0.44780838,0.9280003,0.62680304,0.2917817,-0.10641735,0.9931837,2.0930383,2.019287
AML-12-001,2.2835965,-0.44186023,-0.8130727,-0.54882133,-0.9826022,0.846024,0.6059861,0.46545804,0.3019311,-0.08103121,0.89115584,-0.3138615,1.3435088,-1.0784146,1.8716964,0.30410582,1.0901678,-1.0747005,0.79316384,0.9192714,1.3793232,0.71798944,-0.0016742015,0.80457,1.6083889,-1.6015412,0.26622826,1.0795184,-0.75796837,0.61096686,1.0735464,1.0265754,1.2627374,-0.20208456,0.66234875,-0.24328513,0.008099982,-0.2869431,0.36849773,-1.702704,-0.53789747,0.54613405,-0.010380938,-0.30771327,-1.1507353,-1.7842132,-0.28897834,1.1952066,-0.5433378,-0.7241825,-1.0066264,-0.93272036,0.23701502,-0.28122073,-0.16362707,-0.4217754,-0.11344689,0.38232744,0.44183132,-0.032002043,1.5549821,-0.8114194,-1.0168843,-0.07479577,0.48978445,-2.0436754,0.39901042,1.7063696,-0.4991277,1.4627805,-0.45119134,0.32041547,0.8910171,3.0980647,-1.0703092,1.4779657,-0.3077489,0.77359796,-0.63192874,-0.14071146,0.7406602,2.1276317,1.9930415,1.6143951,-0.14109145,-1.6063608,-2.0604649,-0.39091766,-1.0193834,-1.0816509,-0.8976689,2.2797167,-0.5267575,-1.4493774,-0.73259157,0.49372384,1.0193537,0.64442116,1.7832892,0.8050478,-0.5841346,0.6410359,-0.32268822,-1.115006,-0.72616905,-0.9384741,-1.1915367,0.47422302,0.14932662,-0.9275455,0.38902834,-0.59618634,-0.13198584,1.0834258,-0.58037853,-1.4472102,-0.29246023,0.1974526,-0.9417871,0.56704605,-0.6869507,0.54000604,0.5323739,0.08576983,0.8435089,0.526414,1.4214962,0.18230665
AML-08-001,1.1491654,-1.5836722,0.27745742,-0.46904367,-0.4124234,0.34169632,2.7633348,-0.37965062,-0.9093053,2.5880117,-1.342243,-0.54959905,-0.53869456,-0.67283595,-0.63582724,0.1596186,-0.092828766,0.75235295,0.49210334,-0.37020513,0.57084364,-0.29052457,0.4802242,0.19686471,0.31944236,-0.7224789,-0.7555293,1.7394916,-0.2919583,-0.18021949,0.48854634,1.4149297,1.4657528,-0.49565557,-0.7517964,0.29612252,0.2734624,-1.2000972,0.6416313,-1.4703735,-0.9734424,1.3626474,-1.1727647,-1.1580398,-1.796055,-0.6536768,-0.8079012,1.5735744,-0.72692114,-0.3663468,-0.56361645,0.118118145,-0.013736968,0.40367407,0.1990131,-0.7800397,-1.2934211,0.9315296,1.2389511,1.4487828,0.47127405,-0.11337694,-0.04011901,0.11630428,0.84324646,-0.08879051,1.7928778,-0.35008928,-0.21141838,-0.5988838,0.23946518,-0.55796856,1.1968356,1.0358695,-1.121439,1.2040579,-0.022423642,0.13351433,-0.06227025,0.1907103,-0.11618274,-0.0827228,0.65410364,-0.36324188,0.38090137,-1.6613154,-0.37101495,0.8229775,0.57787204,-2.1215198,-1.3362422,1.2710557,-0.42554313,-1.7719322,1.0752311,1.9119008,-0.89626217,1.0807328,-0.21328555,1.1897651,0.5323017,-0.55856436,0.39821172,-0.26915824,-2.243104,-0.3904946,-1.6561743,1.2189759,-0.8733362,1.6533215,-0.16583687,-2.3646636,-0.021254713,-0.6145544,-0.5347752,0.611365,0.2615189,0.9359908,-1.2475096,0.75043327,0.7502528,1.4087256,1.0869825,-0.49724716,-0.48162773,2.4478679,0.86064124,0.7266154
AML-54-001,1.3784846,-1.0088832,0.28123072,0.08589703,-1.6286676,-0.41569856,2.442969,0.34607503,0.68161625,1.8243586,-1.4940532,-1.402087,0.09336189,-0.324586,1.7659554,-0.075996235,-0.40032825,1.3209559,0.8956729,0.018657874,1.6195288,-0.16296983,-1.7077231,-0.19090709,0.089411475,-1.1173493,-0.67432845,1.0781392,0.39094362,-0.7804697,1.6206375,0.6629826,1.7403071,0.7185223,-0.3973706,-1.0190457,-1.1699461,-0.50171643,-0.67066324,0.10145689,-2.038716,1.0126624,-1.4412498,0.21676165,-0.63993037,-0.35409087,0.86261535,0.72427726,0.18524855,0.93849015,1.4985414,0.356906,0.04343643,0.25025776,-0.804471,0.25260872,0.28258362,-0.19764431,-0.12115478,-1.1558869,0.45722187,0.49769208,0.49882048,-0.04676774,0.13695104,-0.5875909,0.7405235,0.07160434,1.1440564,-0.68691,-0.6600355,0.38168147,0.6814479,0.43917513,0.5707076,0.9701349,-1.5409312,-0.4380355,-0.5383271,0.2596981,0.35548943,1.706172,2.2693331,-1.2788193,-0.9874343,0.71339357,-1.7945306,-0.65295374,-0.4438406,-0.03369457,-0.2698025,2.9332824,-1.4359384,-0.8821928,0.6558925,0.9516477,-0.0412644,1.399796,-0.55067074,0.9590174,-1.1089003,0.75385505,1.5705128,0.25603643,-0.3182767,-1.316707,-1.2619483,0.63164455,-0.7477712,0.77351415,0.829254,-1.6016394,0.8327735,-0.4762878,-1.4165194,-0.67487025,-0.45523164,0.6528112,-0.98906946,-0.36816677,0.096105725,-0.11144107,0.46436483,-0.5292834,0.6560781,2.9801278,0.8121351,0.40995046
AML-69-001,1.0061607,-0.14785895,-0.6105368,-0.0755098,-0.67453647,1.051147,-0.3086738,-0.20450248,-0.22033806,1.9376642,-1.2357311,-0.80745435,0.053416297,1.5578079,-0.32831973,-2.086444,-0.50314975,-0.055414464,0.08275856,-0.94575906,0.95729816,0.15656751,-0.85213774,-0.83730257,1.3218516,0.20915836,0.8455416,0.11108015,1.0424556,-0.9935196,-0.11887743,-0.33158433,1.3688533,-0.014235916,-0.91027576,-1.2262634,-0.26395944,1.5653882,1.3837212,0.16760595,-1.1321484,1.3110161,-0.29644993,-0.44814816,-1.0232801,-0.75208414,0.24157104,0.1566359,-0.6161195,-0.87434536,0.08950336,0.005535209,-0.08416944,-0.28264302,-0.9213573,0.17082253,0.5832312,1.2025616,0.7880958,1.1883327,0.7032636,-0.43913513,-1.6519965,0.5116596,-0.9993563,0.45159265,-0.4671096,-1.2754384,0.7417879,1.0702006,-1.0342678,0.81919074,0.3235189,0.7267638,-1.4974184,0.77968824,-2.7747712,-0.7755313,-0.121673785,-1.8951721,0.44469097,0.06562166,0.31457207,-0.40570796,-0.15317842,-1.8441374,-0.7617667,-0.6889167,-0.63667786,0.2505721,-0.86681664,1.7306516,-0.529611,-0.04517621,0.6909503,-0.8094621,0.018386709,0.63843185,1.5608431,0.33414364,-0.8535688,1.0806694,1.7988422,-1.7880939,-0.5944254,-1.2902633,1.2727742,-0.06468725,0.68272406,-0.37695545,-1.6752181,-0.53779185,-1.0929613,0.6356691,0.47443113,-0.9722851,-0.2911662,2.4437563,-1.4555174,1.5088633,1.4214182,0.8381494,1.1120106,0.06588604,-0.58357394,2.1968946,2.5088878,0.8831902
AML-95-001,1.788167,-0.30840793,0.3592983,-0.036484808,-2.7261965,-0.86506367,1.8404658,1.3576272,0.7649311,0.6110025,-1.9724357,-0.68369156,0.7886429,0.82113534,0.40205696,-0.023960402,-1.2777724,0.011606164,-0.86238915,0.21710743,-0.46566468,0.4778281,-0.016340772,-1.453683,1.6778588,0.09953891,0.23434581,2.2402349,0.6672651,-0.27977312,1.874448,-1.0231562,1.3320873,0.42960736,0.24966656,0.0536703,-0.5912166,0.28005365,1.3832368,-1.0992906,-1.2012119,-0.010869281,-0.23746125,-0.13484383,0.7308446,-1.2058802,-0.49211898,1.194898,-0.3267871,0.48222804,1.273832,1.3172305,0.50796205,-0.9435607,-0.58716077,-0.031515222,-0.0055204583,-0.9934511,0.42974848,0.39471367,-0.805967,1.0460335,-1.0691202,0.33689818,0.2591221,-1.7842438,0.37007675,0.3753407,-0.9896496,0.03543739,-0.57611156,-0.7506396,-0.4421003,0.37042797,-0.86846817,-0.90157616,-2.1231995,0.20535758,-0.1266161,0.4582165,-0.650366,0.8577111,1.5184696,0.72504723,-0.24500197,-0.699383,-1.2479535,-0.89186114,-1.8263971,-0.5665825,-1.2473704,0.9230272,-1.1934624,-0.6767969,1.9191686,-0.8560254,-0.78740716,0.1891867,-0.5632845,-0.4183072,-0.4589173,-0.847321,1.8648291,-0.083514854,-2.376561,0.4434659,-1.0884858,1.475827,-0.3070742,-0.39835185,-0.6657642,-2.0448458,-0.58018464,0.3957935,-1.0685785,-1.9410791,-1.2840587,1.3829924,-0.5021232,0.44512707,-0.32159835,0.27980816,0.64222705,-1.1847732,0.78787994,0.85307264,1.3479813,-0.7729976
AML-31-001,1.2489583,-0.9693841,0.80844903,-0.69859076,-0.8988593,0.27528808,0.4980131,0.03520878,0.59568816,0.04912461,-2.2657704,-1.0827854,2.8431432,0.552322,2.6244965,-0.7034538,0.7133613,-0.0035633447,0.6249838,0.97721267,1.2149919,0.59275854,0.08880639,-0.90495074,1.3235761,-0.07788699,0.77794486,1.3576759,0.7553011,0.72112894,0.008303062,0.31802067,0.9407193,0.42255428,0.4993639,0.5089312,-0.65409535,-0.17800961,0.41178703,-1.2834213,-1.0767542,-0.724006,-2.08698,0.58049184,-0.72450197,-0.78389883,-0.10938965,2.767804,0.47180957,-0.83905566,-1.261029,0.8463165,-0.16767173,-0.97940046,0.5514696,-0.6727351,0.9263997,-1.1564733,0.74093896,0.9063279,-0.16074738,-2.6298537,0.5297957,-0.22736631,-1.896579,-1.9042586,-0.18376993,-0.41641384,-0.39249277,0.7948777,-0.10884602,1.2330524,-0.1570044,0.8853836,-0.39045894,1.1783106,-0.70734054,0.15354466,-0.864843,-0.055623338,0.41289514,1.7810109,1.0472385,0.6701765,0.6290917,0.11110242,-0.5370531,-1.0523093,-0.57439756,0.27988446,-1.1817262,0.6823681,-1.7914504,-0.27508888,-0.5683095,0.44020373,-0.42565337,-0.11772032,1.578963,0.6181537,-1.7761781,0.30276817,-0.14244185,-2.042772,-1.0133238,-0.9935436,-1.1773502,0.7232282,0.8595842,0.18072256,0.058946375,-1.2316179,-1.0495992,0.26169246,0.14958504,0.06246017,0.5808771,0.38056087,-1.3517406,-1.4970969,0.9831237,1.6743522,0.08070366,-0.21053775,-0.04450667,0.8896286,0.9140948,1.4039363
AML-49-001,2.3319864,-0.7958562,-0.698478,0.28774092,-0.7390058,0.9894251,1.7192595,0.7070091,-0.4637715,1.5997846,-1.5292594,-1.1063193,1.9598624,0.66603434,2.435205,-1.4919666,-0.71156824,-0.07037457,0.6919494,0.4722591,0.8423983,2.009679,0.34342223,0.6018612,0.4233725,0.15331362,0.4541932,-0.053018533,1.5136733,-0.31192338,-0.37615114,-0.43478608,1.7989075,0.5737341,0.069071665,-1.3095688,-1.156447,1.5511981,0.5278459,-0.5848727,-1.4260467,0.33775127,-0.25474954,-0.03484423,-1.7273911,0.37111518,-0.3296271,0.54761416,-0.9901588,-0.5178811,-0.8298193,0.5235244,-0.6427412,1.0458949,-0.49182448,-0.5751074,1.3536788,-0.6287715,0.53645855,0.53274286,0.1413215,-0.33963513,-1.9225994,0.77549726,-1.3321091,0.7714241,0.21739425,-0.35825804,-0.36769915,0.84556615,-0.3873624,-0.41314915,0.22019449,0.9666642,-1.0095868,0.7932458,-2.1657543,0.12676013,-0.5458806,-0.36248934,0.54537594,-0.07663489,1.2289058,-0.8820101,-0.43544346,-1.3570715,-1.5368657,-1.2201726,-0.67336935,0.027619325,0.18177162,0.840781,-1.6852586,-0.7973634,0.6058722,0.20633377,-0.92176425,-0.43888214,0.23644957,0.9337876,-1.9162709,-0.43189102,2.32812,-0.7026104,-1.715876,0.6332547,-0.6229473,-0.7058527,-0.016674593,0.25749895,-0.032749712,-1.1038337,-0.36808667,0.7206919,0.5253669,-1.4349685,0.48917118,-0.626664,-2.0035512,-0.920741,2.2100465,-0.7773624,-0.4170985,-0.43556026,-0.2361642,1.872691,0.8901208,-0.3487723
AML-11-001,1.498522,-1.0648907,1.1169548,0.3269834,0.5368931,-0.18022057,0.88020533,0.9405322,0.7336885,0.8133996,-1.2248479,-0.19554634,0.503778,-0.1663637,0.10617515,-0.8953548,-0.5609271,-0.3320946,-0.36415437,-0.19552177,0.6691357,-1.4419885,-0.4466962,0.9289828,0.96204567,-0.75051796,-0.6125992,1.92396,-0.343231,0.013821297,-0.054007463,0.120254084,0.20237483,0.68263113,-1.3541085,-0.34328192,0.12531766,-0.61950785,0.32653686,0.9670772,-1.7220923,0.05172432,0.23365435,0.005654078,-0.33315223,0.095417395,0.25893244,0.70935595,-0.9306458,0.30045068,0.98511827,0.025091473,1.5579605,-1.4404553,0.21003298,0.06601149,-1.3272879,0.39820194,-1.0756451,-1.6533892,1.5306551,-0.6921982,-0.42791757,0.16411933,-0.6145412,0.069495015,0.012476312,-0.19335017,-1.0295976,-0.2442881,0.082435496,0.3315626,-0.13565025,2.049447,0.45790818,0.86658514,-0.241135,0.036092814,0.19975112,0.4194193,1.2442329,1.2626395,1.2425052,0.15167128,-0.3414297,-0.34031925,-1.7067951,-1.3747706,1.0130248,-0.6757628,-1.3422179,2.3515873,-0.85691226,-1.7905592,1.6755878,0.4110704,-0.36329436,1.3617935,0.3693495,-0.16259652,-1.0733546,-0.4982787,1.1965033,0.19158623,-2.187642,-2.543819,-1.7427353,0.7407889,-1.5274103,-0.5110419,0.9484803,-0.7605405,1.586551,0.9701223,-0.67482364,-0.91512775,-0.30895555,0.17871188,-2.2457538,-1.072157,-0.35394523,0.26363155,0.15285136,0.40425044,0.74927217,3.7447665,1.4390022,0.0630475
AML-123-001,1.5536528,-1.5965155,1.0328833,1.0619462,0.7843722,0.9632378,1.076779,0.38060978,-0.63448113,1.2387612,-1.8489283,-1.1201915,-0.5837906,-0.09527016,0.5767197,-0.6132808,-0.40637162,0.73260695,0.14587961,-0.8843831,-1.0590526,-1.2000742,-0.13754942,-0.3524869,-0.37405196,0.31683013,-1.2747157,2.2591472,-0.9847794,1.8975216,1.6812551,-0.9516122,1.9450622,-0.3934455,1.1089724,-0.76382655,-0.34754124,1.2588506,1.3377688,0.8548955,-1.9788787,1.1651936,-1.0412085,-0.27316263,-1.7940344,-1.591164,-0.15587185,2.1832352,0.091457,-0.668009,-1.0562255,1.3777075,0.73178774,-0.52132905,-0.47792396,-0.2367285,0.24299712,0.088642985,-0.59981984,0.74591225,1.5607541,1.2278637,-0.9095948,1.3792502,-0.117049165,-0.6553018,-0.38787287,0.35273543,-2.053451,-0.42340907,-0.35575345,0.11655962,0.11146006,0.8472187,0.22152215,1.2422202,-0.5967932,-1.0274798,0.6341435,0.015103785,-0.43684754,0.23198335,0.4156535,-0.09869079,0.5682238,-0.8861926,-1.7193886,0.16110905,-0.68867016,-1.1683576,-1.4293936,1.5417315,0.7835124,-0.5617886,-0.19004227,-0.7835251,-0.36984503,0.5172365,0.950089,1.2471243,-1.0707228,-0.013837893,1.1986291,-1.2856328,-0.52200216,-1.4508282,0.091351755,2.734479,-0.27615008,0.18903537,-0.8416447,-0.49212542,0.23804678,0.27101415,-0.6815363,-2.2328136,0.9607408,0.046463504,-0.25914246,0.58003384,1.1780745,0.8813564,-0.08671582,-0.07154091,-0.2624633,-0.1018162,1.6465646,-0.17129707
AML-03-001,2.4156213,-1.480759,0.46106493,-0.0885756,-1.2544236,0.12394023,2.2514048,0.49842936,-1.0344216,0.9946195,-0.52416766,-1.3041196,1.839131,0.42516935,2.4153063,-0.26075545,-0.6441613,0.1843339,1.214458,-0.1423418,1.5603073,0.70947576,-0.9213152,-0.29736397,0.97232026,-0.8584379,0.6847969,1.8112274,1.0559632,0.7873747,0.8707732,1.0424405,2.115828,0.07719279,0.058060315,-1.2566532,-1.2390524,-0.50579864,-0.46202773,-0.44367546,-1.7705559,0.38487622,-1.484201,0.2981344,-1.0192307,0.34277087,-0.24490702,0.42501935,-1.0812944,0.029902902,1.3519198,0.32701716,-0.39090595,0.5762179,-0.34902707,0.23400155,0.054347783,-0.7941557,0.38082424,-0.13746183,-0.349802,0.68359166,-0.065832816,-1.2446147,-1.1025474,-0.8270751,0.9393838,0.34801957,0.8908761,0.32050845,-0.61159545,0.34926623,1.1149054,-0.2925723,0.6975895,1.5129662,-1.3952373,-0.26297185,-0.49006796,0.4079589,0.5623068,1.2338207,2.453898,-1.8575706,-0.8132685,-0.57241434,-1.9824669,0.44810495,-0.6639315,0.21020822,0.30562404,0.98162156,-1.7598853,-0.5705651,0.9880288,0.08416949,-0.041183446,1.5846312,1.2993271,0.5607787,-0.883281,-0.6890709,0.5978741,0.7460544,0.6033494,0.20998056,-0.9342911,0.99780965,0.5710943,0.41740933,-0.42558914,-0.97000587,0.4293713,0.18926772,-0.53682345,-2.2878041,-1.2523506,0.9959189,-1.2065836,-0.7432849,0.76158625,-0.41584626,-0.034915194,-0.045642495,0.7028119,1.7413782,1.9845002,-0.50323176
AML-21-002,2.3818746,-1.0925237,0.49813986,-0.06399942,-0.99811214,0.6127894,1.5030324,-1.3151389,0.66133976,0.7546573,-1.2623489,-0.45059136,1.0882572,-0.29231292,2.1500247,-1.1481522,-1.295276,0.22361957,-0.069583304,0.4377402,1.7334216,1.8142978,0.751584,-0.57181543,0.91460776,-1.0625784,-0.3030375,0.10796356,0.4981482,0.30307406,-0.07029044,0.70366424,1.0604783,1.202283,0.8871826,0.28603476,-1.5661502,-0.8205686,2.000948,-0.12838738,-1.4213834,0.4126201,-0.4445526,-1.0694665,0.3747814,-0.24079502,-0.79828143,1.3820211,-0.7953146,-0.84918606,-0.39537218,0.77323806,1.164098,-0.41575336,-0.37582165,-1.2379009,1.0621222,-0.6209141,0.5292333,0.20294894,-0.75863236,-0.86888725,0.23165636,-0.93316305,-1.9143262,-0.13761134,0.49281314,-0.7320231,-0.09498154,0.82231915,-0.47470474,-0.12975508,1.327822,0.29536268,-0.87556815,0.302749,-0.2833259,-0.39111352,-1.2278246,-0.4789696,-1.4520885,1.4612212,-0.51215714,-0.545714,0.7131855,0.02371617,-1.9723992,-1.5796899,0.5520756,0.035112392,-0.6027576,-0.8243841,0.4190966,-0.49399188,0.88675123,1.0809171,-0.40901884,0.30590427,0.30143172,0.34889647,-1.5159496,0.8985399,1.9560829,-0.008352409,-2.9816117,-0.5884335,-0.20663871,0.6909838,0.48390767,0.1594707,-0.23405522,0.36727425,-0.02286803,0.21498057,-0.8226179,-1.3798058,0.9900214,1.9003634,0.045610864,-2.1282268,1.0429349,-0.24769847,-0.16336058,0.287805,-0.5418229,2.514233,2.0626497,-0.49225634
AML-91-001,1.001243,-1.0155064,0.028890962,-0.63013947,-1.2216562,0.4522892,0.9228488,1.2324933,1.6185615,-0.063007504,0.54440814,-0.8702256,0.5108418,-0.37821218,1.2608811,-0.12357948,-0.9403006,0.94887614,0.5109691,0.23025484,-0.013110945,-1.0364255,-0.19050285,-0.38381806,0.27709734,-0.6335417,-0.06810512,1.7475411,-0.24932386,0.33046407,1.3340894,-0.9632826,2.7216458,0.51548326,-0.86378294,0.93610483,0.55177385,0.9383743,0.937817,0.26821122,-2.1481838,0.42609432,-0.33292714,-1.3698943,-0.5780632,-1.1525825,1.0884751,2.4590688,0.31310096,-0.43919945,1.3732948,0.7696222,1.0693979,-1.4457247,-1.5513543,-0.18556175,-1.0739413,0.1490139,0.1136928,-1.2372704,-0.17555344,-0.46092877,-0.9065682,1.0581591,0.15081954,-0.55923826,0.70967066,-0.5176696,-0.68075526,0.49749467,-0.9013019,0.55367774,0.25118446,2.5323694,0.10492208,-0.15182121,-0.69503045,-0.031306233,-0.99155354,0.47726488,0.13101164,0.7090212,-0.49681324,-1.595217,0.6882819,-0.24485461,-0.5034256,-0.39789954,-0.77636045,-0.6311181,-2.0819647,2.6472452,-0.49493006,-0.5854449,-0.67329985,1.3201607,0.14691529,1.0552343,1.4998925,0.12979305,-1.3984245,-0.71543884,1.4556216,-1.5026681,-1.1653901,-0.15457277,-0.78275824,1.1118401,0.039422236,0.2771781,-0.86704,-1.3078098,-0.11940023,-1.8577894,-1.847454,-1.037695,-1.1627685,1.9604174,-0.6919705,0.63007474,-0.48510906,0.52742827,1.0288092,-0.88441116,0.30003777,0.7916342,1.228941,0.657418
